login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
marcosgdf;Valladolid, Spain;9;538;9;8;0
jmelis;Madrid;6;535;27;6;0
alexfernandez;Madrid, Spain;52;533;357;5;3
pauek;Barcelona, Spain;23;530;60;12;0
anler;Madrid, Spain;61;528;183;13;0
amatiasq;Barcelona;26;528;28;6;0
sennett;Barcelona;5;527;1;22;2
albfan;Gijón, Spain;3;513;54;6;0
markets;Barcelona;52;512;129;21;0
rcsole;Barcelona;42;508;14;27;0
changlongzj;Barcelona;2;507;0;7;0
stronk7;Navarrete, La Rioja, Spain;31;504;25;8;0
mayhem;Barcelona, Spain;41;504;28;10;0
agustincl;Barcelona;63;501;38;5;0
shakaran;Manzanares, Ciudad Real, España;20;501;31;6;2
icalvete;Madrid;2;500;3;5;0
gomezgoiri;Bilbao;15;499;25;9;0
dmontaner;Valencia - Spain;2;499;2;5;0
LeandroGuillen;Madrid;4;498;3;5;0
karasu;Barcelona, Catalunya;17;495;9;13;0
lmivan;Madrid, Spain;52;494;91;44;0
uesteibar;Donosti;4;493;1;9;0
fcharte;Jaén, Granada, Spain;7;492;10;87;87
Undergarun;Madrid, Spain;13;491;11;13;0
albertofem;Barcelona;14;483;37;30;3
ppcano;Huelva (ES), Stockholm (SE);20;483;87;8;0
balrog-kun;Madrid;12;480;60;6;0
danielguillan;Barcelona;30;479;251;11;0
repejota;Girona;13;476;19;8;0
ivoarch;Tarragona/Spain;29;475;56;12;0
herminiogg;Oviedo, Asturias, Spain;4;475;0;6;0
saulmm;Vigo, Spain;203;474;1567;18;0
Alotor;Madrid;23;472;17;11;0
Pafcholini;Barcelona;5;468;2;5;4
fpuga;Vigo. Spain;10;468;2;5;0
magutierrez;Madrid;1;467;0;5;0
figarocorso;Zaragoza;3;467;1;31;0
jburguete;Zaragoza, Spain;0;466;3;19;0
JoseBlanca;Valencia, Spain;19;463;65;5;0
ctemescw;A Coruña, Spain;8;463;7;10;0
emi80;Barcelona;4;459;0;6;0
SametSisartenep;Alicante, Spain;5;458;6;19;0
exekias;Zaragoza;12;457;8;5;0
ixti;Spain, Valencia, Benirredrà;70;456;530;10;0
nacx;Barcelona;27;455;16;13;0
rafatower;Madrid;5;454;1;6;0
poliva;Barcelona;154;454;360;10;0
mudasobwa;Barcelona, Spain;5;454;38;13;0
logoff;Barcelona;2;452;5;5;0
marklar;Barcelona, España;11;450;23;11;0
Virako;Sevilla;21;450;9;8;0
alejandrofcarrera;Madrid, Spain;6;450;15;5;0
josegom;Madrid;2;448;2;6;0
bomberstudios;Madrid, Spain;242;447;2152;23;0
fergunet;Granada;40;447;12;17;0
SirArslaan;Barcelona;14;446;3;22;0
jesusbriales;Malaga;1;445;0;10;0
albarralnunez;Barcelona;10;444;5;10;0
jsegura;Barcelona;14;444;4;8;0
adolfo-rt;Barcelona, Spain;20;443;0;5;0
nmn;Madrid;116;441;252;9;0
oxcar103;Granada, Spain;18;439;1;6;0
JorgeFerrer;Madrid;27;438;9;5;0
alexandernst;Valladolid, Spain;28;436;27;5;5
jabadia;Madrid;5;433;3;4;0
Razican;Bilbao, Spain;22;432;12;20;0
kernevil;Zaragoza, Spain;27;431;45;6;0
MortI2C;Barcelona, Catalunya;2;429;0;11;0
martgnz;Barcelona;16;429;1;6;0
MarioVilas;Madrid, Spain;146;428;202;5;0
luisivan;Madrid, Spain;56;427;85;12;0
xsimov;Barcelona;28;427;3;6;0
potray;Granada, Spain;2;426;0;5;0
antorof;Granada, Spain;4;425;3;9;0
jose-izquierdo;Madrid;6;425;1;12;5
jabrena;Madrid, Spain;4;423;9;6;0
bladecoder;Córdoba, Spain;1;421;20;5;4
irenesanznieto;Madrid;3;418;3;5;0
NCordon;Granada, Spain;17;418;9;6;0
fxn;Barcelona;465;417;1068;7;0
sxubach;Barcelona;2;413;0;4;0
javacasm;Granada, Jaén (Spain);5;411;3;17;0
ginfante;Asturias, Spain;0;411;0;9;0
Towerthousand;Barcelona;20;410;22;13;0
javiroman;Madrid (Spain);28;407;11;9;0
smola;Madrid, Spain;14;407;111;6;0
aitoralmeida;Bilbao;15;407;13;5;0
carlosgoce;Baiona, Pontevedra, Spain;3;407;1;11;0
Jesus89;Madrid (Spain);6;406;0;5;0
plopesc;Valladolid, Spain;6;406;6;5;0
signumsoftware;Madrid (Spain);6;404;43;14;0
oscarfonts;Barcelona;15;402;10;4;0
jaoo;Piedrabuena. Ciudad Real. Spain;7;402;12;6;0
markbain;Barcelona, Spain;6;400;1;4;0
Delawen;Sevilla;38;400;10;5;0
jordimas;Barcelona;4;400;0;11;0
xrubio;Barcelona;4;399;12;9;0
hiromipaw;Barcelona, Spain;11;399;1;6;0
JavierIH;Madrid, Toledo (SPAIN);10;389;1;16;0
kewelinho;A coruña;2;389;1;5;0
fesplugas;Barcelona, Spain;112;389;81;5;0
igncp;Madrid, Spain;1;388;2;198;198
miw-upm;Carretera de Valencia Km. 7, 28031, Madrid, Spain;10;385;1;10;0
alu0100696691;Santa cruz de Tenerife, Islas Canarias, España;10;384;1;5;0
andres-gnlez;Málaga / Madrid;0;384;0;7;0
wmurphy;Madrid;5;384;2;3;0
koke;Zaragoza, Spain;37;383;132;5;0
gabi493;Barcelona, Spain;3;383;0;11;0
duarten;Barcelona;26;381;15;6;0
angeljcc;Granada (Spain);8;379;0;9;0
CKGrafico;Madrid, Barcelona;65;379;74;7;0
fsquillace;Valencia, Spain;7;378;119;14;0
jirsis;Madrid;2;378;1;7;0
sbartek;Zaragoza, Spain;1;377;0;26;0
amatellanes;Málaga, Spain;21;375;64;7;0
ygneo;Barcelona;18;375;13;5;0
j-rivero;Barcelona;3;375;4;4;0
zzarcon;Barcelona, Spain;29;374;97;9;0
ivmartel;Barcelona, Spain;14;374;134;13;0
davazp;Cádiz, Spain;25;373;221;7;0
romartin;Barcelona;4;373;0;25;2
vicboma1;Spain - Valencia;3;372;1;18;0
lbergesio;Barcelona;1;372;1;6;0
jesusVMayor;Lugo;4;370;0;6;0
alobbs;Madrid, Spain;33;370;47;24;0
Borja;Madrid (Spain);31;369;9;6;0
marsanla;Valencia;10;367;32;10;0
fernandoPalaciosGit;palma de mallorca;2;367;1;23;0
VictorPurMar;Barcelona, Spain;3;367;0;9;0
JAFS6;Granada, Spain;1;367;0;12;0
albertobeiz;Sevilla, Spain;8;366;0;10;0
RobertoIA;Burgos, Spain;1;366;0;229;0
micaelgallego;Madrid (Spain);9;366;0;6;0
xgalen;Benidorm, Alicante, Spain;7;364;0;5;0
Xatpy;Madrid;2;361;2;47;0
lrlopez;Linares (Jaén);13;361;4;51;51
vilanovi;Barcelona;14;360;197;5;0
Eldelshell;Madrid, Spain;5;360;32;12;0
elmart;Madrid;4;358;0;35;0
davidsanfal;Spain, Madrid;2;357;10;7;0
Reimashi;Ourense, Spain;2;357;0;7;0
frsela;Madrid;9;354;32;5;0
Neko250;Malaga, Spain;0;354;1;7;0
oesteban;Madrid;5;353;3;9;0
edrevo;Barcelona;17;352;2;7;0
ggrandes;Barcelona, Spain;14;352;48;9;0
Galbar;Barcelona, Spain;11;352;12;12;0
nestorsalceda;Zaragoza / Madrid;40;348;89;7;0
rgalindo33;Barcelona;4;348;1;7;0
jact;Zaragoza, Spain;4;347;1;12;0
lbosque;Madrid;35;346;23;6;0
tommypeps;Málaga, España;3;343;4;4;0
phproberto;Valencia - Spain;68;343;60;3;0
moreda;A Coruña, Spain;2;342;5;3;0
josestrk;Madrid, Las Rozas;3;341;5;12;0
Bigomby;Sevilla, Spain;5;340;1;8;0
jessfr42;Madrid - Valencia;13;340;7;37;0
julien;Madrid, Spain;31;340;172;6;0
juanAFernandez;Granada;7;340;0;6;0
davidgil;Cintruenigo, Navarra, Spain;5;340;8;6;0
malotor;Valencia;10;340;8;7;0
rubenlh91;Málaga;0;339;0;16;0
YaroSpace;Tenerife;7;339;1;9;0
gabriprat;Barcelona;2;338;1;11;0
rpau;Barcelona;8;338;31;4;0
llafuente;Madrid;3;336;62;7;0
manutero;Madrid, Spain;9;336;3;5;0
aesedepece;Málaga;29;336;71;10;0
albertov;Madrid;6;336;2;11;0
agarciamontoro;Granada, Spain;15;335;4;12;0
miljan-aleksic;Barcelona;11;334;0;12;0
garciparedes;Palencia, Spain;7;333;13;11;0
dgarijo;Madrid (Spain);13;333;12;5;0
pabloalba;Madrid;23;332;14;5;0
sergio-alvarez;Oviedo, Spain;7;331;0;9;3
Amab;Granada, Spain;13;331;13;14;0
Moter8;Alicante, Spain;1;331;0;8;2
Makova;Granada;19;330;7;11;0
jmjuanes;Valencia, Spain;2;330;1;5;0
Yorkshireman;Pamplona, Spain;3;329;0;16;3
mariodebian;Valladolid, Spain;9;328;9;6;0
marco-msg-ferrari;Madrid;3;327;3;5;0
Juanlu001;Madrid, Spain;50;326;3;5;0
chavaone;A Coruña, Galiza;15;326;18;6;0
Dirbaio;Barcelona, Spain;41;325;29;9;0
RubenAgudo;Bilbao;2;325;3;13;0
rogergros;Barcelona;6;325;0;17;17
angelblxt;Zaragoza;0;324;0;14;0
edwise;Madrid;3;323;1;8;0
jdnavarro;Sevilla, Spain;12;323;12;14;0
edlectrico;Bilbao (Spain);14;323;6;6;0
skolodyazhnyy;Barcelona, Spain;6;322;18;7;0
oskyar;Granada;9;322;6;7;0
jantoniomartin;Albacete, Spain;3;321;15;6;0
terencezl;Toledo;5;320;2;10;0
franexposito;Granada, Spain;5;319;0;5;0
VictorBjelkholm;Barcelona, Catalunya;53;317;987;5;0
pokoli;Sarroca de Lleida;9;316;15;5;0
NITEMAN;Madrid;22;316;18;16;2
rubencaro;Barcelona;4;316;31;10;0
sergioortegagomez;Segovia;1;316;1;5;0
LuisJoseSanchez;Málaga (Spain);2;315;1;7;0
spiddy;Barcelona;4;314;5;12;0
xala3pa;Bilbao;15;313;10;22;2
dsaenztagarro;Madrid;3;312;2;8;0
josex2r;Madrid;6;311;70;5;0
ciscou;Madrid;9;307;15;5;0
rodbeh;Barcelona;2;307;2;5;0
Jsevillamol;Madrid, Spain;4;307;5;9;0
jperedadnr;Valladolid, Spain;20;306;13;5;0
blaxter;Zaragoza, Spain;12;306;53;5;0
carlosazaustre;Madrid, Spain;487;306;150;37;0
enrmarc;Valladolid, Spain;7;305;52;9;2
ianharrigan;Barcelona;28;305;311;7;0
viccuad;Madrid, Spain;12;305;23;8;0
ivanortegaalba;Granada;13;305;3;9;0
algui91;Granada, España;64;305;13;12;0
psicobyte;Granada, Spain;24;305;12;8;0
jesusprubio;A Coruña;41;301;103;6;3
efernandez;Barcelona, Spain;10;301;0;7;0
larsp;Barcelona, Spain;2;301;0;7;0
txels;Reykjavik & Barcelona;7;300;188;12;0
xabikip;Basque Country, Gipuzkoa;16;300;0;7;0
chrisekelley;Barcelona, Spain;20;300;126;7;0
julioxus;Granada, Spain;7;300;13;8;0
unintendedbear;Granada;10;299;1;8;2
drslump;Barcelona;44;299;369;8;0
vdel26;Barcelona;14;296;72;9;0
roclas;madrid;13;296;11;5;0
jsanz;Valencia, Spain;22;295;10;12;0
luckyshot;Barcelona, Spain;19;293;140;10;0
jesusgollonet;Malaga, Spain;84;292;197;15;0
icoloma;Madrid, Spain;18;292;54;5;0
furilo;Madrid, Spain;30;291;0;9;0
ifsnop;Madrid / Spain;4;290;206;11;0
yagop;Madrid, Spain;20;290;108;6;2
Fonserbc;Barcelona;16;290;8;5;0
davidgf;A Coruña;1;290;1;8;0
jonlatorre;Bilbao;0;290;6;5;0
canodelacuadra;Toledo, Spain;3;289;0;17;7
danigm;Córdoba (España);48;289;72;9;0
jlebrijo;Toledo;3;289;10;11;0
Fernan2;Valencia;5;287;4;5;0
singuerinc;Barcelona;10;286;29;8;0
sjimenez77;Albacete, Spain;3;286;1;10;0
rubenmv;Alicante;1;285;1;9;0
jim3k1;Zaragoza, Spain;0;284;0;11;0
esaborit4code;Valencia;2;284;2;5;0
iriberri;Madrid;9;283;3;6;6
toqueteos;Madrid;16;283;109;5;3
camilocot;Málaga;1;282;5;7;0
papajulio;Zaragoza;9;282;1;6;0
lekum;Madrid, Spain;5;282;1;22;0
logongas;Valencia , Spain;15;282;16;6;0
israelmgo;Alicante;0;281;0;3;0
rafaelaznar;Valencia, Spain;24;280;2;8;0
andresbravog;Barcelona;10;280;112;12;0
Joimer;Madrid, Spain;9;280;17;10;0
erichlf;Bilbao, Basque Country -- Spain;3;280;0;12;0
bpedro;Barcelona, Spain;79;279;88;5;0
rchampa;Madrid;9;279;4;11;0
davidmogar;Asturias, Spain;5;279;2;8;0
bmagyar;Barcelona, Spain;12;278;1;6;0
FranBarrera;Sevilla, Spain;13;278;0;9;2
javierhonduco;Madrid, Spain;42;278;40;7;0
jghinestrosa;Almería, Spain;4;277;2;7;0
alexperezpaya;Madrid, Spain;50;276;202;5;0
jondeandres;Barcelona;22;275;11;7;0
Rubentxu;Vitoria (Alava, Spain);9;273;17;11;0
albertomolina;Sevilla, Spain;36;273;2;13;0
suy;Barcelona;5;272;17;7;0
PeteBoucher;Malaga;9;270;0;6;0
claunia;Las Palmas de Gran Canaria;4;270;8;5;0
jbazaco;Madrid;3;270;3;12;0
agjacome;Ourense, Spain;23;269;5;8;0
AlfredoRoca;Torredembarra - Tarragona - Spain;11;268;0;11;0
jmendeth;Barcelona, Spain;45;268;107;7;0
salvadorgascon;Barcelona;2;268;0;8;0
alu0100764666;Santa Cruz de Tenerife;1;267;0;4;0
zacr0;Córdoba, Spain;2;267;1;21;0
Sirikon;Málaga, Spain;12;267;3;6;0
jdortiz;Madrid, Spain;22;266;11;9;0
christhomas;Barcelona;2;266;5;6;0
sergiopasra;Madrid;1;266;0;5;0
kavinsky;Madrid, Spain;8;266;21;7;0
gregoriorobles;Madrid (Spain);41;266;0;17;17
danielo515;Madrid Spain;4;264;6;17;0
tinova;Madrid;7;264;1;5;0
ajspadial;Madrid;9;263;0;9;0
jherran;Madrid, Spain;14;263;0;6;0
charliemc;Zaragoza, Aragón, Spain;8;262;3;11;0
zenitraM;Madrid;32;262;42;4;0
vrinek;Barcelona;19;262;67;8;0
crevillo;Madrid, Spain;12;261;42;8;0
PabloLaVegui;Cantabria. Spain;6;260;0;16;0
oaguillon;San Gil Santander Colombia;5;260;;4;0
spite;Barcelona;187;260;1075;8;0
miguelfito;Madrid, Spain;1;258;2;13;0
wizeman;Madrid, Spain;9;258;0;9;0
edugrasa;Barcelona;6;258;1;5;0
pplu;Barcelona;16;257;40;4;0
jfisteus;Madrid, Spain;11;256;37;9;0
antoniovazquezblanco;Chantada, Lugo, Spain;12;255;21;5;0
currycat;Barcelona;15;253;1;4;0
WyrmxD;Madrid;5;253;1;17;0
Nesta;Sevilla;41;252;28;5;0
eduardofilo;Zaragoza;4;252;0;9;0
simo163;Sevilla;0;252;0;11;0
Feagurth;Almería;5;252;0;13;0
Samitier;Barcelona;2;252;1;19;0
fbobbio;Córdoba;5;251;1;7;0
johnHackworth;Madrid, Spain;26;251;26;6;0
jmendiara;Huesca, Spain;12;251;70;7;0
Franx0;Madrid;19;249;2;4;0
ChusCarro;Zaragoza;0;249;0;5;0
vbergae;Valencia, Spain;9;249;22;6;0
Beluki;Orense, Spain;1;248;14;10;0
miquelmassot;Palma de Mallorca;8;248;12;5;0
dpino;Vigo;14;247;37;5;0
XescuGC;Barcelona;13;247;25;8;0
xmaeztu;Iruñea, Nafarroa;4;247;1;4;0
Endika;Madrid;2;247;0;38;0
vieron;Barcelona, Spain;98;246;84;5;0
FranciscoP;Valencia, Spain;9;246;177;7;0
jvgomez;Madrid;4;245;2;10;2
alabarga;Pamplona, Spain;11;245;4;4;0
EvaristoGZ;Dos Hermanas, Sevilla;12;243;0;18;0
aoltra;Valencia;4;243;4;6;0
hiulit;Barcelona;3;243;105;4;0
sfotiadis;Madrid;2;241;5;4;0
Satyam;Sitges, Barcelona, Spain;29;241;26;8;0
alexruperez;Madrid;40;240;705;8;0
alvaroabascar;Barcelona;9;239;1;4;0
GermanDZ;Madrid, Spain;16;239;33;9;0
albertoqa;Granada, Spain;1;238;0;13;0
adrianolatorre;Barcelona;6;238;0;8;0
pasoriano;Córdoba (spain);3;237;1;5;0
cesards;Barcelona;123;237;1143;7;0
Worllhmar;Albacete, Spain;1;237;0;8;0
agacias;Zaragoza (Spain);3;237;0;8;0
itrascastro;Barcelona, Spain;39;236;2;20;0
espencer;Madrid, Spain;10;236;4;5;0
lucasponce;Madrid;12;236;13;5;0
javiergonzper;Valladolid, Spain;6;236;0;5;0
josecolella;Granada;15;235;3;8;0
amcereijo;Madrid;7;235;9;7;0
davidmoreno;Madrid (Spain) and London(UK);25;234;826;9;0
albertcasado;Barcelona;1;234;1;8;0
k3xr;Madrid, Spain;5;234;0;21;0
rafael1193;Granada, Spain;6;234;4;17;0
jrenaat;Barcelona;2;233;0;5;0
fcsonline;Barcelona, Spain;25;233;53;8;0
patoroco;Valladolid-Madrid, Spain;33;233;114;4;0
piensaenpixel;Madrid;2;232;1;5;0
ferblape;Madrid;136;232;205;5;4
jaimeiniesta;Girona, Spain;129;232;541;7;0
yamila-moreno;Madrid, Spain;42;232;9;9;0
alfred82santa;Barcelona;5;231;7;4;0
quickapps;Pamplona, Navarra - Spain;15;231;125;8;0
andresperezlopez;Barcelona;5;231;12;4;0
vitojph;Navalcarnero, Madrid, Spain;2;231;6;8;0
albertopq;Barcelona;10;230;118;6;0
dalareo;A Coruña (Galiza);2;230;0;3;0
haas85;Bilbao;12;229;19;5;0
r2bapps;Barcelona (Spain);6;229;4;10;0
jordeu;Barcelona;4;229;2;7;0
victorsauri;Barcelona;10;229;2;7;0
enriclluelles;Barcelona;39;229;159;11;0
anajuaristi;Gipuzkoa (spain);10;228;0;5;0
franciscoj;Barcelona (Spain);37;228;15;3;0
fjlopez;Zaragoza, Spain;14;228;0;7;0
Achifaifa;Vitoria, Spain;5;228;4;17;2
lmorillas;Zaragoza, Spain;6;227;6;38;38
cblanco;UPM madrid;2;227;0;4;0
jesusba;Dos Hermanas, Sevilla;18;227;0;7;0
albertogcatalan;Zaragoza;14;227;35;5;0
santiarg;Lugo, Spain;2;226;0;5;0
aitorrl;Pamplona / Iruña;4;226;2;5;0
JRomeoSalazar;Zaragoza;4;225;0;5;0
roobre;León, Spain;6;225;11;5;0
egulias;Madrid;47;224;245;8;0
jmcarbo;Barcelona (SPAIN);4;224;49;5;0
HugoL;Zaragoza;4;223;1;5;0
