login; location; place; followers; contributions; stars; user_stars; language
santimd;Spain;España;0;20;0;0;Erlang and R
ManuelRomeroRamos;Madrid, Spain;España;1;20;1;1;JavaScript
MordodeMaru;Spain;España;0;20;1;9;Python
Kv0the;Barcelona, Spain;España;2;20;0;1;Java
Aljullu;Barcelona;Barcelona;1;20;6;8;CSS
natalitique;Barcelona, Spain;Barcelona;1;20;0;0;PHP
lluismnd;Barcelona;Barcelona;2;20;1;11;JavaScript
jbausa;España;España;0;20;0;1;CSS
CodingCarlos;España;España;5;20;0;11;CSS
jesuslpm;Spain;España;1;20;4;20;C#
javiernuber;Cáceres;Cáceres;1;20;2;11;PHP
AlexSayHello;Córdoba, España;Córdoba;0;20;1;2;PHP
cgp989;cordoba;Córdoba;1;20;0;0;ApacheConf
jzoppi;Barcelona;Barcelona;0;20;0;0;Shell
bertex;Barcelona;Barcelona;0;20;1;0;HTML
albertcasado;Barcelona;Barcelona;2;20;1;1;CSS
toniborrallo;Barcelona;Barcelona;0;20;0;0;R
xavib;Barcelona;Barcelona;8;20;0;53;CSS
jesmorc;Granada;Granada;0;20;0;1;C++
samuelnp;Barcelona;Barcelona;18;20;1;95;Ruby
aAlgarraCullell;Granada;Granada;0;20;0;0;
fernandomora;Barcelona;Barcelona;1;20;0;39;Scala
srbarrios;Barcelona;Barcelona;0;20;0;0;HTML
xegea;Barcelona;Barcelona;0;20;0;1;C#
VidelaRosa;Málaga;Málaga;7;20;4;1;JavaScript
DaniUPC;Barcelona, Catalunya;Barcelona;0;20;0;0;Java
scapella;Barcelona, Spain;Barcelona;7;20;32;7;Python
jezuhke;Barcelona;Barcelona;2;20;0;1;JavaScript
gcq;Barcelona, Spain;Barcelona;4;20;14;178;Python
olgalmf;Santander;Cantabria;0;20;0;0;JavaScript and CSS
rafathefull;Bigues i Riells, Barcelona, Spain;Barcelona;4;20;7;4;Java
fjsanpedro;Murcia (Spain);Murcia;4;20;33;2;Ruby
NovoaJoseR;Madrid;Madrid;0;20;0;0;C and Groff
sargue;Catalunya;Catalunya;3;20;1;25;JavaScript
miguel55;Granada;Granada;2;20;0;0;Java
CotePelaez;España;España;3;20;0;0;R
gabbm;Spain;España;0;20;0;0;Java
Txotxopue;Bilbao;Bilbao;2;20;0;0;C# and GLSL
rolivav;Spain;España;3;20;0;10;Scheme
tomas-teijeiro;Spain;España;6;20;3;11;Python
miguellop;España;España;0;20;0;0;Shell
fuentes010;Ontinyent (Spain);España;0;20;0;0;Python
AdrianVerde;Madrid;Madrid;9;20;1;871;JavaScript
GEKONavsat;Leganés, Madrid Area, Spain;Madrid;0;20;0;0;C++
IzanRodrigo;Madrid, España;Madrid;5;20;12;67;Java
dperezcabrera;Madrid;Madrid;7;20;12;15;Java
juliansf;Madrid, Spain;Madrid;0;20;3;0;C
jdelara;Madrid;Madrid;2;20;1;0;Java
Murillhou;Madrid;Madrid;0;20;0;0;XSLT
mcliment;Valencia, Spain;Valencia;7;20;18;51;C#
Chegarra;Valencia, Spain;Valencia;0;20;0;0;JavaScript
mito150;Mallorca;Baleares;1;20;0;1;Java
aimoher;Valencia;Valencia;0;20;0;0;
AdrianDiaz81;Valencia;Valencia;4;20;0;0;HTML
flynniec6;Valencia, Spain;Valencia;5;20;0;7;JavaScript
OoNEKERAFAoO;A Coruña / Galicia (Spain);Coruña;0;20;7;12;C
EugenioFidel;Ávila (Spain);Ávila;0;20;0;0;Java
cegonse;Valencia, Spain;Valencia;6;20;3;4;C++
erredece;London/Madrid;Madrid;1;20;0;0;Python
dtordable;Madrid, Spain;Madrid;1;20;2;3;
javierlopezdeancos;Toledo;Toledo;21;20;3;39;JavaScript
JulioLopez73;Las Palmas - España;Las Palmas;0;20;1;1;HTML
rgarom;Madrid, Spain;Madrid;0;20;4;2;Java
xavicolomer;Barcelona;Barcelona;0;19;1;8;Python
sergiocasero;Badajoz;Badajoz;2;19;1;0;HTML
edertxorocker;Donostia, Basque Country;Donostia;0;19;2;3;PHP
Tonylu11;Córdoba, Andalucia, España;Córdoba;3;19;0;0;Java
dtrillo;Córdoba - Spain;Córdoba;4;19;1;63;Python
nanocity;Córdoba, España;Córdoba;6;19;11;26;Ruby
LuisMurias;Oviedo(Asturias), Spain;Asturias;0;19;2;12;PHP
jsbsan;Dos Hermanas, Sevilla, España;Sevilla;1;19;3;3;Gettext Catalog
jlsalvador;Sevilla. España (Spain).;Sevilla;3;19;3;27;Shell
Jorge-Dona;Sevilla;Sevilla;1;19;0;0;R
LuisTJap;Sevilla;Sevilla;5;19;0;14;JavaScript and CSS
alearnaiz;Palma de Mallorca;Baleares;3;19;1;0;JavaScript
martrik;Barcelona, Catalonia;Catalunya;3;19;0;0;C
juandesant;Jodrell Bank Observatory, SK11 9DL, UK, before Instituto de Astrofísica de Andalucía, Granada, E-18008, European Southern Observatory, Munich, D-80805;Granada;9;19;6;280;Python
IvanoAlvino;Granada, Spain;Granada;0;19;2;4;Java
ekiscrim;Granada, Spain;Granada;5;19;0;13;CSS
LomoDorovich;Granada;Granada;0;19;0;0;C#
alejandrocq;Jaén/Granada - España;Granada;1;19;0;0;Java
andion;A Coruña, España;Coruña;16;19;8;301;Ruby
tanisperez;A Coruña, Spain;Coruña;1;19;4;1;Assembly
josevavia;A Coruña, Spain;Coruña;0;19;3;2;PHP
raveiga;Santiago de Compostela;Coruña;33;19;10;1;PHP
mmanum;Ourense;Orense;0;19;0;0;CSS
tabad;Manzanares, Ciudad Real, Spain;Ciudad Real;2;19;0;2;CSS
VictorVelarde;Santander, Cantabria;Cantabria;0;19;0;6;HTML and TypeScript
Exergy123;Málaga;Málaga;2;19;1;31;Python
LuisRuizDelFresno;Málaga, Spain;Málaga;0;19;0;0;R
flparedes;Huelva - Spain;Huelva;0;19;0;0;Java
clopezno;Burgos;Burgos;0;19;1;0;Java and Shell
programaciongalileo;Valladolid (Spain);Valladolid;2;19;0;0;Java
JoaquinRuiz;Zaragoza;Zaragoza;5;19;14;16;PHP
asolisi;España;España;10;19;0;2;Shell
nuxsmin;Spain;España;7;19;25;19;PHP
gonzalosr;Spain;España;0;19;5;17;Python
ffr4nz;Spain;España;4;19;0;26;Python
DavidTorrijos;Madrid (Spain);España;4;19;0;1;JavaScript
GabrielAnca;Spain;España;2;19;2;5;PHP
jim17;Spain;España;2;19;0;0;C
mgparada;España;España;6;19;0;0;Python
jmsocuellamos;España;España;0;19;0;0;HTML
avleze;Spain;España;0;19;2;0;JavaScript
Shamarkanda;Spain;España;3;19;0;0;Java
Alexyah;Spain;España;1;19;0;0;CSS
suzzlo;Sopelana, Spain;España;2;19;5;33;Ruby
xjhoy;Spain;España;0;19;0;0;CSS
trico;Barcelona, Spain;España;4;19;8;70;Ruby
elgatoluchin;españa;España;0;19;3;3;CSS
vicfergar;España;España;2;19;0;0;C#
martincabrera;Madrid, Spain;España;2;19;0;0;Ruby
AngelR84;Madrid, Spain;España;0;19;0;0;JavaScript
mlopezm;Spain;España;1;19;0;6;R
kerait;España;España;0;19;0;0;
jled7;Basque Country;Euskadi;0;19;0;3;HTML
elmimmo;Barcelona, Spain;Barcelona;4;19;3;61;Objective-C
spvernet;Barcelona;Barcelona;5;19;0;1;HTML
ferran-brianso;Barcelona (Catalonia);Barcelona;0;19;0;1;R
javinavarro;Barcelona, Spain;Barcelona;0;19;0;0;
danipknot;Barcelona;Barcelona;0;19;0;0;Python
diekus;Barcelona;Barcelona;6;19;1;4;HTML
robertobarreda;Barcelona, Catalunya;Barcelona;10;19;6;182;Python
zapatran;Barcelona;Barcelona;1;19;0;0;Ruby
slowmountain;Barcelona, Spain;Barcelona;2;19;0;0;Python
wkov;Barcelona;Barcelona;1;19;0;0;CSS
Sergiojimenez;Barcelona;Barcelona;1;19;0;2;JavaScript
jviladoms;Barcelona;Barcelona;1;19;1;0;C#
jordihdz;Cerdanyola (Barcelona), SPAIN;Barcelona;0;19;0;2;Perl
duhow;Barcelona;Barcelona;1;19;0;2;HTML
celtric;Barcelona;Barcelona;2;19;0;79;PHP
JDValle;Alcoy, Alicante, Spain;Alicante;0;19;0;3;C++
oluckyman;Benidorm, Spain;Alicante;1;19;0;17;JavaScript
pgquiles;Alicante (Spain);Alicante;1;19;3;8;Shell
mpifa;Lleida;Lleida;1;19;0;0;Python and Java
davidfdezros;Murcia, Spain;Murcia;3;19;0;0;CSS and JavaScript
mimomedia;Murcia, Spain;Murcia;0;19;0;1;PHP
forlayo;Murcia;Murcia;2;19;2;42;Java
david2Coders;Las Palmas, Spain;Las Palmas;0;19;0;1;Objective-C
diasssavio;Palmas/TO - BR;Las Palmas;8;19;1;4;Python
jmvivo;Valencia (Spain);Valencia;13;19;0;2;JavaScript
fgoerlich;Valencia - Spain;Valencia;0;19;0;0;R
eljuaqui;Valencia;Valencia;2;19;2;1;CSS
gabrielmoral;Valencia;Valencia;1;19;1;5;C#
Eggop92;Bilbao;Bilbao;1;19;0;1;Java
Earthlandto;Murcia, ES;Murcia;3;19;0;5;CSS
ssheduardo;Madrid;Madrid;12;19;61;12;PHP
AlfonsoCampos;Madrid, Spain;Madrid;0;19;0;0;Python and R
jmfernandezalba;Madrid;Madrid;0;19;0;0;
isixto;Madrid, Spain;Madrid;0;19;0;0;
ddonofrio;Madrid, Spain;Madrid;3;19;9;6;Java
kadaki01;Madrid;Madrid;9;19;8;14;Shell
DiegoAntonR;Madrid, Spain;Madrid;0;19;0;0;R
tomasn4a;Madrid, SPAIN;Madrid;0;19;0;1;CSS
manuelsagra;Madrid, Spain;Madrid;0;19;6;7;CSS
interprete;Alicante y Madrid;Madrid;0;19;0;0;
m40s;Madrid;Madrid;0;19;1;4;CSS
AntonioNav;Madrid, Spain;Madrid;6;19;1;5;JavaScript
carloslab;Madrid, Spain;Madrid;0;19;0;1;HTML
GorkaMM;Madrid;Madrid;18;19;0;23;Objective-C
djromero;Madrid (Spain);Madrid;23;19;122;655;Objective-C
dnmellen;Madrid;Madrid;9;19;20;31;Python
igbopie;Madrid;Madrid;9;19;11;14;JavaScript
JuanCarlosGonzalez;Madrid;Madrid;0;19;0;0;Shell and C#
fsanzv;Madrid, Spain;Madrid;2;19;0;34;JavaScript
nestis;Madrid-Spain;Madrid;0;19;0;0;Java
GonzaloEsLa;Madrid (España);Madrid;0;19;0;1;JavaScript and CSS
andreshb1977;madrid;Madrid;0;19;0;0;HTML
ocrespo;Spain;España;5;18;10;5;Java
oricis;Alrededores de Valencia, España;Valencia;0;18;0;1;PHP
salveta;Valencia - Spain;Valencia;5;18;0;1;Java
nandomp;Valencia (Spain);Valencia;0;18;0;0;R
frantello;Huelva, Andalucia, Spain;Huelva;0;18;0;2;JavaScript
jonastg;Valencia;Valencia;3;18;0;4;JavaScript
ventayol;Catalonia;Catalunya;4;18;0;31;Ruby
polUps;Valencia, Spain;Valencia;2;18;0;16;JavaScript
rgallart101;Catalunya;Catalunya;0;18;0;0;Python
Alemagox;Vecindario, Las Palmas, Spain;Las Palmas;0;18;0;1;C
OctavioFranceschetto;Palmas - TO;Las Palmas;0;18;0;0;HTML
priscilaneves;Vitoria;Álava;2;18;0;0;CSS
dlsuarez;Vigo, Spain;Pontevedra;4;18;0;2;JavaScript
albertoperdomo;Las Palmas de Gran Canaria, Spain;Las Palmas;55;18;52;843;Ruby
koldohernandez;Bilbao;Bilbao;1;18;1;0;JavaScript and Shell
iderioja;Logroño (España);Rioja;10;18;11;1;HTML
manuel-alvarez;Gijón, España;Asturias;0;18;3;11;Python
MarcelaGotta;Valencia, España;Valencia;1;18;0;2;JavaScript
airamrguez;Spain - Valencia;Valencia;9;18;8;1.3k;JavaScript
TomasMS-DAM;Santa Pola, Alicante;Alicante;0;18;0;0;Java and C#
afrasilv;Cáceres/Badajoz (Extremadura) - Spain;Badajoz;0;18;0;11;Java
pedrofraca;Zaragoza;Zaragoza;12;18;6;10;Python
Stratford;Granada;Granada;1;18;0;0;JavaScript
titosemi;München, Deutschland , Granada, España;Granada;23;18;12;167;Shell
boris-burgos;Granada, Spain;Granada;1;18;0;0;
alvaroziqar;Granada (Spain);Granada;0;18;0;0;JavaScript
Krleza;Spain;España;1;18;0;1;JavaScript
JoseMariaRubioMoral;España;España;0;18;0;0;CSS
sixme;Spain;España;0;18;0;0;Java
alevellop;Spain;España;0;18;0;0;Ruby
JuanJavier1979;Málaga;Málaga;1;18;2;7;PHP
Sgitario;Málaga;Málaga;0;18;1;0;Java
fmartineze;España;España;0;18;0;0;C# and Python
asg1612;Spain, (Miranda de Ebro);España;2;18;1;6;Shell
DanielGBullido;España;España;2;18;0;2;CSS
i72dibef;Córdoba (Spain);Córdoba;1;18;0;0;Shell and C
VickyArteaga;Spain;España;2;18;1;3;Java
Pedrazl;Santander;Cantabria;0;18;0;5;JavaScript
gyss;Spain;España;4;18;5;64;JavaScript
xvallspl;Castelló de La Plana;Castellón;9;18;1;20;Python
marcosruiz;España;España;4;18;0;0;Java
Noelinho;España;España;6;18;0;2;JavaScript
eirisdg;España;España;0;18;0;0;Erlang
dcordonu;Spain;España;0;18;0;16;
sonmarce;Spain;España;0;18;0;0;HTML
jjmontesl;Spain;España;18;18;186;35;Python
baile;Pamplona;Navarra;1;18;1;7;Python
gervarela;Ferrol, Spain;España;1;18;0;0;
blitzhive;Spain;España;0;18;1;1;PHP
karimhossenbux;Barcelona;Barcelona;7;18;0;198;JavaScript
adrianonco;Barcelona, Spain;Barcelona;8;18;0;7;JavaScript and CSS
jsalvata;Barcelona;Barcelona;1;18;14;8;JavaScript
wuaalb;Barcelona;Barcelona;0;18;8;1;Python
jjhidalgo;Barcelona, Spain;Barcelona;1;18;0;1;Python
bvis;Barcelona;Barcelona;14;18;0;3;Ruby
oknalv;Ourense;Orense;2;18;0;1;PHP
robertoxinzo;Ourense, Spain;Orense;0;18;0;0;HTML and CSS
davilera;Barcelona;Barcelona;1;18;0;0;PHP
didvae;Barcelona;Barcelona;1;18;0;0;Java
mgdiez;Barcelona;Barcelona;6;18;0;1;Java
sergi413;Barcelona;Barcelona;1;18;0;0;Java
r01010010;Barcelona;Barcelona;8;18;1;7;JavaScript
iwokloco;Barcelona;Barcelona;2;18;2;1;HTML
markelg;Barcelona;Barcelona;0;18;2;2;Python
RedRudeBoy;Barcelona;Barcelona;5;18;1;56;JavaScript
joangs;Barcelona;Barcelona;0;18;0;0;Go and C
jlupox;Barcelona;Barcelona;1;18;0;0;Ruby
framosmu;Salamanca, España;Salamanca;0;18;0;0;JavaScript and CSS
alecuba16;Barcelona, Spain;Barcelona;0;18;0;0;Makefile
adriaPerez;Barcelona;Barcelona;2;18;1;12;HTML
philippebernou;Barcelona;Barcelona;0;18;0;0;R
franrc89;A Coruña, Galicia, Spain;Coruña;0;18;0;0;Java
albertogato;A Coruña;Coruña;0;18;0;0;HTML
bensventures;Barcelona;Barcelona;4;18;10;14;JavaScript
srodrb;Barcelona;Barcelona;1;18;1;4;Makefile
neferketer;Barcelona;Barcelona;0;18;0;0;CSS
engyne09;Barcelona;Barcelona;0;18;0;1;HTML and CSS
RobertoIA;Burgos, Spain;Burgos;1;18;1;2;Java
aspino;Spain;España;6;18;0;17;
josemhb;Sevilla;Sevilla;1;18;0;0;
antoniogarcia78;Sevilla (Spain);Sevilla;3;18;1;18;CSS
krachenko;Seville,Spain;Sevilla;0;18;1;2;C++
angelnavarro;Sevilla, España;Sevilla;1;18;4;4;Java
paolobiavati;Spain;España;1;18;0;3;JavaScript
Dahrkael;Spain;España;6;18;34;18;Ruby
guifrebb;Spain;España;1;18;0;0;Java and CSS
piscisferro;Spain;España;1;18;0;0;HTML
addax00;Spain;España;0;18;0;1;Ruby
Artuvazro;Spain;España;1;18;0;2;CSS and C#
antonioursuab;España;España;0;18;0;0;PHP
carlosv1980;Spain;España;0;18;0;1;CSS
dailos2coders;Canary Islands;Canarias;1;18;0;24;
lipido;Spain;España;13;18;18;6;Java
MikelCalvo;Spain;España;0;18;2;5;Java
neoshadybeat;Madrid;Madrid;22;18;15;72;PHP
albperezbermejo;Madrid;Madrid;2;18;0;6;JavaScript
lantoli;Madrid, Spain;Madrid;12;18;12;2;Java
xDae;Madrid;Madrid;6;18;9;259;PHP
pfcoperez;Madrid, Spain;Madrid;1;18;0;1;Java
huig-;Madrid;Madrid;1;18;0;0;Python
pantulis;Madrid, Spain;Madrid;56;18;60;78;Ruby
c15k0;Madrid, España;Madrid;0;18;2;2;JavaScript
rmaqueda;Madrid;Madrid;18;18;4;252;Objective-C
JesusM;Madrid,Spain;Madrid;40;18;355;127;Java
ingenieriainversa;Madrid - Spain;Madrid;0;18;0;0;C and Python
servigis;MADRID;Madrid;0;18;0;2;JavaScript
topikito;Madrid;Madrid;14;18;20;15;PHP
gllera;Madrid, Spain;Madrid;3;18;1;5;Java
replicante6;Madrid;Madrid;0;18;0;0;Java and CSS
pablochux;Madrid;Madrid;5;18;1;1;PHP
arcxyz;Madrid and Zamora (Spain);Madrid;5;18;3;400;JavaScript
beneastburn;Madrid;Madrid;1;18;0;28;HTML
mik3lon;Madrid;Madrid;0;18;0;1;PHP
frnd;Madrid (España);Madrid;0;18;2;1;JavaScript
gpulido;Madrid;Madrid;1;18;4;8;Java
fmls30;Madrid, Spain;Madrid;0;18;0;1;
parraman;Alcala de Henares, Madrid, Spain;Madrid;1;18;0;0;Java and GAP
jrcuesta;Madrid;Madrid;0;18;1;1;R
RobertoEstrada;Madrid;Madrid;10;18;54;306;Shell
mhenche;Madrid;Madrid;0;18;0;0;Java
egrueda;Madrid;Madrid;1;18;0;3;PHP
aitorciki;Madrid;Madrid;25;18;40;25;JavaScript
Jkof;Valladolid;Valladolid;3;18;0;0;JavaScript
TomasJLuis;España;España;0;17;0;10;Lua and Logos
Luis-J-Ianez;Spain;España;2;17;6;0;PHP
drcz;Alicante;Alicante;1;17;1;1;Scheme
soniar4i;Alcoy;Alicante;0;17;0;6;PHP
raistling;Palma de Mallorca;Baleares;0;17;0;0;JavaScript
dobleme;Mallorca;Baleares;4;17;0;1;Java
oscar9;España;España;4;17;4;86;Shell
Fenicio;Fuengirola (Spain);España;5;17;12;505;JavaScript
abaranya;España;España;0;17;0;0;C++
jagomf;Spain;España;1;17;0;40;HTML
xOneca;Spain;España;0;17;1;0;PHP
sanitexa;Terrassa, España;España;2;17;1;8;CSS
Jmartnz;Murcia, Spain;Murcia;4;17;0;90;CSS
Seik;Spain;España;1;17;0;10;Python
Papipo;Spain;España;28;17;236;222;Ruby
vicmagv;Spain;España;0;17;0;0;HTML
Manuss20;Spain;España;10;17;2;0;CSS
CPVprogrammer;Spain;España;1;17;0;0;Visual Basic and Shell
minuscorp;Salamanca, Spain;Salamanca;2;17;0;8;Objective-C
SergioLuis;Laguna de Duero (Valladolid, SPAIN);Valladolid;6;17;21;80;C#
alonsoir;Badajoz, Spain;Badajoz;5;17;4;68;Java
DavidRodriguezHidalgo;Spain;España;0;17;0;0;JavaScript and CSS
luisrodrigar;Spain;España;5;17;0;0;CSS
Fernando-Oliva;Madrid, Spain;España;4;17;1;2;C#
davidmatas;España;España;1;17;20;183;JavaScript
Vossilisco;Spain;España;0;17;1;0;PHP
cinefilo;Barcelona, Spain;Barcelona;2;17;1;13;JavaScript
lucacerone;Barcelona, Catalunya, Spain;Barcelona;2;17;1;42;Python
polstein;Barcelona;Barcelona;4;17;2;3;Python
dlogothetis;Barcelona;Barcelona;5;17;0;0;Java
alastaire61;Barcelona - Spain;Barcelona;0;17;0;0;
renerubio;Barcelona;Barcelona;1;17;1;1;JavaScript
fotispap;Barcelona;Barcelona;1;17;0;0;Python
sergiandreplace;Barcelona;Barcelona;32;17;17;77;Java
mayocaballero;Barcelona;Barcelona;0;17;0;0;CSS
webkam11;Barcelona;Barcelona;2;17;0;0;JavaScript and CSS
GA1;Barcelona, Spain;Barcelona;0;17;0;0;Java and Python
picazoH;Barcelona;Barcelona;6;17;2;118;Ruby
hbarriuso;Barcelona;Barcelona;0;17;1;1;Ruby
gmoretti;Barcelona, Spain;Barcelona;0;17;0;11;Python
morois;Galiza;Galicia;6;17;1;19;Erlang
antoniovazquezaraujo;Ourense, Spain;Ourense;2;17;;;C++
eberhm;Barcelona;Barcelona;23;17;26;122;JavaScript
alxmllr;Barcelona, Spain;Barcelona;0;17;0;3;Java and JavaScript
mumas;Barcelona;Barcelona;2;17;0;2;Python
salmar;Barcelona, Spain;Barcelona;39;17;106;6;Java
dario1985;Barcelona, Spain;Barcelona;16;17;9;12;PHP
AitorRodriguez990;Barcelona;Barcelona;1;17;0;9;
sp-miguel-ibero;Barcelona, Catalunya;Barcelona;1;17;0;3;HTML
marcosag;Barcelona;Barcelona;1;17;0;0;JavaScript
AlvaroSR;Canary Islands;Canarias;0;17;0;0;R
epegzz;Canary Islands;Canarias;3;17;15;123;JavaScript
claudiomerino;Santiago de Chile, Buenos Aires, Barcelona;Barcelona;2;17;0;1;CSS
MarcosAguayo;Barcelona;Barcelona;13;17;12;32;C
doogle;Barcelona, Spain;Barcelona;0;17;1;1;C
marcbc;Barcelona;Barcelona;12;17;0;161;JavaScript
missuks;San Sebastián;Donostia;3;17;0;0;JavaScript and CSS
mromerog;Barcelona;Barcelona;1;17;0;0;FORTRAN
jmprusi;Barcelona;Barcelona;11;17;2;444;Shell
jorgegalindocruces;San Fernando, Cadiz, España;Cádiz;39;17;3;27;HTML
cmayo;El Puerto de Santa María;Cádiz;0;17;1;29;JavaScript
teritriano;Spain, Jerez;Cádiz;0;17;0;1;C++
josekron;Spain;España;1;17;1;0;Java
tieblumer;Spain;España;0;17;1;2;ActionScript
javikalsan;Nafarroa;Navarra;1;17;1;2;PHP
pablo-benito;Pamplona, Spain;Navarra;0;17;0;6;TeX
Butakus;Spain;España;2;17;0;0;CMake and C++
juanrmn;Seville, Spain;Sevilla;4;17;52;43;Python
msanchezmora;Córdoba, Spain;Córdoba;6;17;0;17;JavaScript
sambrista;Córdoba, Spain;Córdoba;1;17;0;4;C
jcheca;Cordoba - Spain;Córdoba;0;17;0;0;HTML
skrr;Córdoba, Spain;Córdoba;0;17;0;4;Python
superjosan;Baena (Córdoba, España);Córdoba;0;17;0;0;HTML
nickel;Seville (Spain);Sevilla;24;17;21;27;Ruby
juananruiz;Sevilla, Spain;Sevilla;1;17;3;46;PHP
josemgarcia;Sevilla, Spain;Sevilla;1;17;0;1;
fsancho;Sevilla, España;Sevilla;2;17;1;5;NetLogo
dpradov;Sevilla, Spain;Sevilla;0;17;6;0;Batchfile
silviofdez;Seville, Spain;Sevilla;0;17;0;0;Python and Shell
HorusGoul;Seville, Spain;Sevilla;2;17;2;5;JavaScript
mgoncas;Sevilla;Sevilla;0;17;0;0;PHP
LuisEsc;España;España;2;17;1;1;PHP
EreboPSilva;Oviedo;Asturias;2;17;0;5;Perl and Perl6
alperi89;Gijón, Asturias, España;Asturias;3;17;0;1;
Eudaric;Granada;Granada;7;17;0;0;
Pyrebyte;Granada, Spain;Granada;0;17;0;0;Java
gabrimac;Granada;Granada;1;17;1;8;Ruby
torresj;Granada;Granada;9;17;6;1;CSS
binarysqueeze;Málaga, Spain;Málaga;3;17;0;24;JavaScript
manuti;Málaga, Spain;Málaga;17;17;15;358;Shell
linuxonrails;Málaga, Spain;Málaga;2;17;9;152;Ruby
xnandersson;Malaga;Málaga;5;17;4;2;Shell
jneight;Granada;Granada;21;17;60;218;Python
valdes86;Gijón/Xixón;Asturias;0;17;0;0;
jmcolmenar;Spain;España;0;17;0;0;JavaScript
igarciaes;Spain;España;1;17;0;0;JavaScript
johnblackhill;Las Palmas de Gran Canaria, Spain;Las Palmas;0;17;1;1;Java
feiss;Spain;España;3;17;5;2;JavaScript
ftacurip;Cuenca;Cuenca;0;17;0;0;C#
CGGStudio;España;España;0;17;1;3;CSS
vcabezasv;Torrejón de Ardoz - Madrid - Spain;Madrid;0;17;0;0;Emacs Lisp and Prolog
jsenin;Madrid , Xpain;Madrid;0;17;2;2;PHP
mappolo;Madrid;Madrid;2;17;0;0;Shell
nazaBinpar;Madrid;Madrid;0;17;0;0;
kiviev;Madrid;Madrid;1;17;0;5;CSS
palonsoro;Madrid;Madrid;1;17;1;26;Shell
Carmen90;Madrid;Madrid;3;17;0;0;Java
LuisSevillano;Madrid;Madrid;2;17;0;41;HTML
ccarrascal;Madrid;Madrid;0;17;0;0;ApacheConf
jbelborja;Madrid, Spain;Madrid;0;17;0;0;JavaScript
LorenaGdL;Madrid, Spain;Madrid;1;17;0;0;C++
laurabcn;España;España;0;17;0;0;JavaScript
Jamarin;España;España;1;17;0;0;Python
tonipavlvs;La Canyada, Spain;España;0;17;1;0;PHP
horelvis;España;España;0;17;0;0;JavaScript
mdaguete;A Coruña (Spain);Coruña;24;17;86;387;Erlang
carlos-espino;España;España;1;17;1;0;JavaScript
Guazaza;Madrid, España;Madrid;0;17;0;1;R and CSS
EstherMoreno;Madrid;Madrid;7;17;0;3;JavaScript and CSS
mhiguera;Madrid;Madrid;8;17;2;41;JavaScript
Molinete;Madrid, Spain;Madrid;0;17;0;0;JavaScript and CSS
lparedes;Madrid;Madrid;19;17;3;14;Ruby
victorsalda;Madrid, Spain.;Madrid;1;17;0;0;R and HTML
diegosuarez;Madrid;Madrid;3;17;2;2;Ruby
davidcaste;Madrid, Spain;Madrid;1;17;0;21;JavaScript
agusgr;Madrid, Spain;Madrid;0;17;0;54;Java
aobiols;Catalonia;Catalunya;0;17;0;0;R and HTML
jtornero;Spain;España;4;17;7;1;Python
JustDevNull;Spain;España;0;17;0;8;Shell
antonioruesga;Spain;España;0;17;4;5;ASP
fmcato;Almería;Almería;0;17;0;9;JavaScript
JRomeoSalazar;Zaragoza;Zaragoza;5;17;0;1;JavaScript
eduardo-jimenez;Zaragoza;Zaragoza;0;17;1;2;NSIS and Game Maker Language
Maragues;Zaragoza, Spain;Zaragoza;4;17;2;25;Java
roca67;Vigo;Pontevedra;1;17;0;2;
richnologies;Vigo, Spain;Pontevedra;0;17;1;0;JavaScript
ismaelgaudioso;Zaragoza;Zaragoza;0;17;0;5;Python
pedrocoleta;HUELVA - SPAIN;Huelva;0;17;0;0;
diegolopmon;Zaragoza, Aragón, SPAIN;Zaragoza;1;17;0;3;C++
robertosalas;Almería;Almería;0;17;0;0;HTML
marcosfeijoo;Bilbao, Spain;Bilbao;0;17;0;0;Python
ramonpin;Madrid;Madrid;5;17;0;17;JavaScript
josepostigo;Spain;España;0;17;0;0;
ManelBrull;Spain, Valencia;Valencia;1;17;0;20;Java
JorgeGT;Valencia;Valencia;6;17;10;79;Matlab
ckorbet;Valencia - Spain;Valencia;1;17;0;0;Java
josedrac;valencia;Valencia;3;17;1;22;CSS
jvblasco;Valencia;Valencia;0;17;0;1;VimL and Shell
aacerox;Madrid, Spain;Madrid;2;17;120;0;Scala and JavaScript
camamu;Madrid;Madrid;0;17;0;0;Java
frankcs;Madrid;Madrid;0;17;0;1;Python
stefanoarcuri;Madrid;Madrid;0;17;0;0;R
mgallego;Getafe - Madrid - Spain;Madrid;29;17;33;76;PHP
jomifm;Madrid, Spain;Madrid;0;17;0;0;QMake
kraduddev;Spain;España;0;17;0;0;CSS
xantygc;Madrid;Madrid;0;17;0;1;Java
Carlesla;Girona, Catalonia;Gerona;3;16;2;43;R
santihbc;Barcelona, Spain;Barcelona;12;16;18;697;JavaScript
juanantoniofj;Spain, Madrid;Madrid;5;16;2;5;JavaScript
lurumad;Madrid;Madrid;23;16;12;4;C#
uodyne;Madrid // Spain;Madrid;0;16;0;6;JavaScript
dieguezz;Madrid;Madrid;12;16;0;5;JavaScript
lightful;Madrid, Spain;Madrid;1;16;1;0;CSS
adoblas;Madrid, ES;Madrid;0;16;0;48;HTML
shirorin;Madrid, Spain;Madrid;8;16;0;181;VimL
jschaves;Madrid, España;Madrid;0;16;1;0;JavaScript
