login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
ajimix;Barcelona;20;63;222;3;0
DavidPerezIngeniero;Barcelona;0;63;1;3;0
antoineallard;Barcelona, Spain;4;63;1;3;0
eduRivera;Barcelona;13;62;0;2;0
albarin;Barcelona;4;62;2;7;0
rliuzzi;Barcelona, Spain;7;62;2;2;0
claretcrab;Barcelona;4;61;0;4;0
danielrozo;Barcelona;6;61;3;2;0
rgalindo33;Barcelona;7;61;1;3;0
ericzon;Barcelona;9;60;5;3;0
nleite;Barcelona, Spain;14;60;14;3;0
jgimenez;Barcelona;9;60;3;2;0
giuband;Barcelona, Spain;1;60;0;5;0
JordiCruells;Barcelona (Spain);0;60;0;5;5
nx0;Barcelona;1;59;2;4;0
antoniofelices;Barcelona;1;59;0;3;0
danielcestrella;Barcelona;0;59;0;3;0
felixcarmona;Barcelona (Spain);20;59;17;4;0
maxigas;Barcelona / Calafou;1;59;3;3;0
griera;Barcelona, Catalunya;5;58;1;2;0
sp-oriol-manya;Barcelona;0;58;0;3;0
paulinagorecka;Barcelona;1;58;1;3;0
raulferras;Barcelona;7;58;64;3;0
BadChoice;Manresa (Barcelona, Spain);5;57;6;3;0
gonzaloserrano;Barcelona;19;57;24;3;0
jorgalga;Barcelona;0;57;0;8;0
sikanrong;Barcelona, Spain;1;57;3;4;0
david-garcia-garcia;Barcelona, Spain , León, México;0;56;4;7;0
BlaiMelendezCatalan;Barcelona;1;56;0;5;0
jogaco;Barcelona;5;56;2;4;0
natxet;Barcelona, Spain;27;56;54;3;0
andreucm;Barcelona, Catalunya;12;56;0;7;0
alicenara;Barcelona;2;56;0;3;0
sp-marc-canaleta;Barcelona;4;56;4;3;0
abosch19;Barcelona;0;55;0;6;0
pesoto;Barcelona, Spain;4;55;0;2;0
calinrada;Barcelona;19;55;264;2;0
miceno;Barcelona, Spain;2;55;13;2;0
rodrigoaguilera;Barcelona;6;55;1;3;0
AlejandroMoran;Barcelona, Spain;4;55;1;7;0
tamarinda;Barcelona;2;55;2;2;0
LegaultOs;Barcelona;0;55;3;3;0
gpawlik;Barcelona;0;55;0;5;0
chopsuey5000;Barcelona;2;55;2;3;0
padilo;Barcelona;10;54;3;2;0
ctbrownlees;Barcelona, Spain;10;54;3;3;0
alexpdp7;Barcelona, Spain;6;54;1;3;0
jorestma;Spain, Barcelona;0;54;0;4;0
howna13;Barcelona;0;54;0;4;2
xverges;Barcelona;0;54;32;5;0
jovid78;Barcelona, Spain;14;54;0;3;0
ferranfg;Barcelona;0;54;0;5;0
skal88;Barcelona, Spain;0;53;0;3;0
txusballesteros;Barcelona, Spain;74;52;1543;3;0
GerardSoleCa;Barcelona;18;52;25;3;0
dasher;Barcelona;26;52;41;2;0
ginsen;Vilanova i la Geltrú, Barcelona;7;52;1;4;0
Indor;Barcelona;1;52;0;3;0
JVanDamme;Barcelona;0;52;1;3;3
mnogue;Barcelona;1;52;0;1;0
allaudet;Barcelona;0;52;0;2;0
thomedes;Barcelona, Spain;0;52;2;4;0
petrklus;Barcelona, Spain;5;52;7;2;0
arkeros;Barcelona, Spain;6;52;4;3;3
jgonzalezdr;Barcelona;0;51;0;2;0
aroig;Barcelona;9;51;29;7;0
oriolet;Caldes de Montbui, Barcelona;0;51;4;3;0
alexhoma;Barcelona;1;51;2;5;0
cartorjo;Barcelona / Berlin;7;51;1;4;0
gyopiazza;Barcelona;1;51;1;2;0
xaviserrag;Barcelona;7;51;2;3;0
sleistner;Barcelona, Spain;22;51;60;1;0
joselufo;Barcelona;4;51;4;2;0
towanda;Barcelona Spain;45;50;4;2;0
totesalaz;Barcelona - Spain;0;50;0;5;0
ledfusion;Barcelona;5;50;2;2;0
jsoucheiron;Barcelona;8;49;4;2;0
huggenberg;Barcelona;0;49;0;9;0
Ralusama19;Barcelona;0;49;0;2;2
planadecu;Barcelona;0;49;3;3;0
orimarti;Barcelona;2;49;0;3;0
hds;Barcelona;9;49;9;2;0
nahuelstatuto;Barcelona;2;49;1;4;0
drpicox;Barcelona;10;49;6;3;0
victorblasco;Barcelona, Spain;4;49;0;4;0
JohnPett;Barcelona, Spain;1;48;0;3;2
hmeza;Barcelona;1;48;0;2;0
cugni;Barcelona;4;48;12;2;0
ChrisFernandez;Barcelona, San Francisco, Boston;6;48;28;3;0
mrsimo;Barcelona;40;48;46;2;0
assimovt;Barcelona;33;48;54;2;0
lluisi;Barcelona;10;48;2;5;0
oscaralbareda;Barcelona;0;48;0;4;0
agarciadev;Barcelona, Spain;0;48;0;4;0
not-only-code;Barcelona;15;48;67;5;0
smoya;Barcelona;17;48;29;2;0
xfornesa;Mataró, Barcelona (Spain);2;47;2;4;0
Elendow;Barcelona;1;47;0;3;0
sekhansen;Barcelona and London;8;47;6;3;0
danimus;Barcelona;2;47;0;2;0
mnothic;Barcelona;7;47;1;4;0
jguillaumes;Barcelona - Catalonia;0;47;8;4;0
emmgfx;Barcelona;2;47;3;5;0
dpcat237;Barcelona, Spain;12;47;2;3;0
jhbabon;Barcelona, Spain;26;47;20;4;0
lnolazco;Barcelona;1;47;2;2;0
milostu;Barcelona;0;47;0;5;0
erik-landvall;Barcelona, Spain;11;46;36;3;0
Eudaldca;Barcelona, Spain;0;46;0;3;0
ainformatico;Barcelona, Spain;25;46;93;1;0
bichotll;Barcelona;15;46;140;2;0
danyg;Barcelona, Spain;4;46;38;3;0
adomenech73;Barcelona;0;46;0;3;0
jacekd;Barcelona;5;46;38;2;0
Hopobcn;Barcelona;1;46;0;3;0
stakewinner00;Barcelona;6;46;0;4;0
abailon;Barcelona;1;46;0;2;0
janmyler;Barcelona, Spain;21;46;113;3;0
Naimikan;Barcelona, Barcelona;0;46;0;12;0
HenryHey;Barcelona;1;45;3;6;0
swapnilgt;Barcelona, Spain;0;45;0;2;0
mbgg;Barcelona;5;45;12;2;0
svalver;Barcelona;1;45;0;2;0
davamix;Barcelona;2;45;4;2;0
Marina42;Barcelona;2;45;1;4;0
Arkalex;Barcelona;9;45;0;3;0
DavidBernal;Barcelona;2;45;6;3;0
lienbcn;Barcelona;6;45;1;3;0
leonkyr;Barcelona;2;45;3;3;2
demateu;Barcelona;0;44;2;4;0
mussegam;Barcelona;12;44;7;2;0
nbanguiano;Barcelona, Spain;0;44;0;4;0
fiunchinho;Barcelona;42;44;66;2;0
alessandrod;Barcelona, Spain;24;44;75;2;0
ArturSoler;Barcelona, Spain;4;43;2;4;0
acamara;Barcelona, Spain;1;43;6;7;0
ianmartorell;Barcelona, Spain;13;43;110;2;2
JordiMontesSanabria;Barcelona;12;43;1;3;0
iZydro;Santa Coloma, Barcelona, Spain;0;42;1;4;0
jchavarri;Barcelona;6;42;12;6;0
kilburn;Barcelona, Spain;8;42;45;3;0
subarroca;Barcelona, Catalonia;2;42;71;2;0
davidlampon;Barcelona;4;42;1;3;0
dani-Tb;Barcelona;1;42;0;3;0
CGA1123;Barcelona, ES / Edinburgh, UK;1;42;0;6;0
eduardomhg;Barcelona, Spain;0;42;0;7;0
ManuLeiva;Barcelona;0;41;0;2;0
albertgasset;Barcelona;0;41;9;2;0
sankalpg;Barcelona;10;41;0;3;0
mesmerizedchild;Barcelona, Spain;0;41;0;5;0
ecentinela;Barcelona, Spain;5;41;53;2;0
TeddyEngel;Barcelona;2;41;24;2;0
kevprice83;Barcelona;15;41;1;2;0
bismarkhenao;Barcelona;2;41;0;3;0
skilla;Barcelona, Spain;1;41;1;4;0
wandarkaf;barcelona, spain;6;41;1;4;0
4knahs;Barcelona;5;40;0;2;0
BcnJS;Barcelona;0;40;0;2;0
mpaulucci;Barcelona, Spain;17;40;153;2;0
GuillemGarciaSabate;Barcelona, Spain;0;40;0;2;0
varas;Barcelona, Spain;7;40;7;3;0
FerranMartin;Barcelona;4;40;0;2;0
arnauti;Barcelona, Spain;6;40;0;2;0
ChabudaiGitHub;Barcelona (Mataró);0;40;0;2;0
danidmv;Barcelona;0;40;0;2;0
kedare;Barcelona, Spain;5;40;6;2;0
christiancabarrocas;Barcelona, Catalunya;2;39;0;3;0
davizuku;Barcelona, Spain;0;39;0;3;0
epilgrim;Barcelona, España;4;39;16;2;0
xDavidLeon;Barcelona;2;39;0;2;0
davidpelayo;Barcelona;9;39;1;2;0
jordeu;Barcelona;4;39;2;2;0
ataberner;Barcelona;0;39;0;3;0
iuriaranda;Barcelona;8;38;1;2;0
acasademont;Barcelona;21;38;11;2;0
dracinternet;Barcelona;6;38;1;2;0
MarcelHernandez;Barcelona;4;38;5;2;0
lrubinat;Barcelona;1;38;0;6;0
xavireig;Barcelona, Spain;2;38;1;2;0
arnelmarquez;Barcelona;0;38;0;1;0
maxaldunate;Barcelona, Spain;2;38;0;5;0
tiurin;Barcelona, Spain;1;38;0;4;0
rcabamo;Barcelona;52;38;165;4;0
danigiri;Barcelona;25;38;32;3;0
jvgutierrez;Barcelona;6;37;2;3;0
ruben998;Barcelona;0;37;0;2;0
juanchaur;Barcelona;4;37;1;2;0
albertvilacalvo;Barcelona;0;37;0;3;0
atrilla;Barcelona;9;37;120;4;0
yaneq;Barcelona;13;37;9;2;0
edutec;Cornellà (Barcelona);8;37;34;2;0
lexar93;Barcelona;0;37;0;1;0
germanrcuriel;Barcelona;16;37;106;3;0
rogervila;Barcelona;0;37;0;4;0
lombartec;Barcelona;15;36;2;3;0
mydocumenta;Barcelona;0;36;0;2;0
inesvidal;Barcelona;0;36;0;2;0
xavifuefer;Barcelona;4;36;3;5;0
elecay;Barcelona;14;36;50;2;0
Jbelmonte;Barcelona, Spain;2;36;0;3;0
victorcl;Barcelona;8;36;0;5;0
veralimita;Barcelona;0;36;0;3;0
danksearle;Barcelona, Spain;1;36;0;4;0
AlfredoDD;Barcelona, Spain;0;36;0;3;0
jaume-pinyol;Barcelona;8;36;0;2;0
xserra;Barcelona;43;36;0;3;0
rafaduran;Barcelona, Catalonia, Spain;6;35;34;3;0
apaytuvi;Barcelona;0;35;0;2;0
LasVegasOle;Barcelona;8;35;7;2;0
Warblefly;Barcelona and Brighton;0;35;3;2;0
ewokcillo;Barcelona;16;35;5;2;0
uripro1;Barcelona;1;35;1;2;0
xabierlegasa;Barcelona;9;35;2;2;0
ferranpi;Barcelona;0;34;0;4;0
rbngzlv;Barcelona;2;34;1;2;0
javicarrillo;Barcelona;1;34;0;3;0
ecomuere;Barcelona;4;34;0;5;0
tomvdw;Barcelona;1;34;0;8;0
roabhi;Barcelona;0;34;0;3;0
mcortinas;Barcelona. Spain;10;34;2;4;0
marcboquet;Barcelona;24;34;111;2;0
jlopezxs;Barcelona;2;33;1;4;0
danigonza;Barcelona;6;33;4;3;0
hborras;Barcelona;5;33;0;3;0
pvaldesoiro;Barcelona;1;33;0;4;0
mtskelton;Barcelona, Spain;0;33;16;2;0
manromao;Barcelona, Spain;0;33;0;3;0
IgnacioRV;Barcelona, Spain;0;33;0;2;0
jarone;Barcelona;4;32;0;3;0
itrascastro;Barcelona, Spain;46;32;24;3;0
ulidev;Barcelona;10;32;284;3;0
adnam;Barcelona, Spain;17;32;38;2;0
warrendeleon;Barcelona;5;32;0;2;0
ciencia;Barcelona, Spain;1;32;3;2;0
miguel5fv;Barcelona;2;32;0;2;0
iroyo;Barcelona;0;32;4;4;0
kitusmark;Barcelona;4;32;1;2;0
borjavaillo;Barcelona;1;32;0;4;0
hipertextos;Barcelona;1;32;1;5;0
adriagil;Barcelona;8;32;0;2;0
z4m0;Barcelona, Catalunya;1;32;4;2;0
vicktor;Barcelona;12;32;45;2;0
ipalaus;Barcelona;20;32;40;2;0
eballetbo;Barcelona;5;32;12;1;0
Siziksu;Barcelona;2;31;1;3;0
asilvestre;Barcelona;1;31;12;3;0
AlbertGrobas;Barcelona;39;31;944;3;0
drfperez;Barcelona;0;31;0;1;0
Alkxzv;Barcelona;1;31;2;3;0
SamLeach;Barcelona, Spain;8;31;0;2;0
miguel-s;Barcelona, Spain;0;31;0;5;0
Sergiojimenez;Barcelona;1;31;0;5;0
evamichalcak;Barcelona, Spain;0;31;0;3;0
MiquelAdell;Sabadell, Barcelona;2;31;0;3;0
wuaalb;Barcelona;0;31;8;3;0
javi-moralesf;Barcelona;1;30;1;2;0
jmcordoba;Barcelona;0;30;0;3;0
alexmarles;Barcelona;11;30;9;3;0
xaviliz;Barcelona;1;30;0;3;0
xavi-a-gamedonia;Barcelona;0;30;0;1;0
rodrigovd;Barcelona;0;30;7;6;0
joancardonasa;Barcelona;0;30;0;3;0
davidruizrodri;Barcelona;2;30;1;2;0
simonbcn;Barcelona (Spain);0;30;0;1;0
pherrusa7;Barcelona;0;29;0;3;0
joahking;Barcelona, Spain;14;29;44;3;0
sisqbates;Barcelona;0;29;0;4;0
Tzunki;Barcelona;0;29;0;5;0
jordiclariana;Barcelona / Spain;11;29;7;2;0
rofirrim;Barcelona, Spain;6;29;11;3;0
gsprenger;Barcelona, Spain;0;29;0;2;0
mirimia;Barcelona;0;29;0;2;0
aaronplanell;Barcelona;0;29;0;2;0
jcabot;Barcelona;2;28;3;2;0
PabloReyes;Barcelona, Spain;2;28;2;3;0
Nalx;Barcelona;1;28;0;2;0
sergirusi;Barcelona;0;28;0;2;0
boyander;Barcelona;12;28;22;1;0
jfeliu;Barcelona;0;28;1;3;0
mawrkus;Barcelona, Spain;24;28;104;2;0
sdepablos;Barcelona;16;28;5;2;0
solomonvimal;Barcelona;7;28;1;2;0
joanteixi;Barcelona;14;28;23;2;0
galaxyfeeder;Barcelona, Catalonia;1;28;0;2;0
angelcj;Barcelona, Catalonia, Spain;0;27;0;2;0
sdivad;Barcelona, Spain;2;27;6;1;0
albertgrala;Barcelona;4;27;8;2;0
cubiczx;Barcelona;0;27;0;3;0
jluis;Barcelona;4;27;3;3;0
garoi;Barcelona;10;27;0;2;0
SolracDev;Barcelona;2;27;0;3;0
ebisbe;Barcelona;1;27;1;3;0
monifasol;Barcelona;1;27;0;1;0
carlospsig;Barcelona (Spain);1;27;0;1;0
wicz;Barcelona, Spain;12;27;14;3;0
orloxx;Barcelona, Spain;9;27;11;1;0
johnbarca;Barcelona;0;27;0;4;0
albertjuhe;Barcelona;4;27;29;2;0
marcalj;Montseny, Barcelona;11;27;0;2;0
orlandi;Barcelona, Spain;0;26;4;2;0
pchiwan;Barcelona, Spain;8;26;6;2;0
wkov;Barcelona;1;26;0;6;0
sdjebali;Barcelona, Spain;0;26;0;1;0
pvhee;Barcelona;13;26;40;2;0
Siroko;Barcelona Spain;2;26;0;2;0
dbuendiab;Barcelona, Spain;0;26;0;2;0
Semro007;Barcelona;1;26;0;3;0
fdominguezr;Barcelona, Spain;1;26;0;2;0
kakubei;Barcelona, Spain;1;26;0;2;0
albertvazquezm;Barcelona, Spain;0;26;0;3;0
xserra93;Barcelona;0;26;0;5;0
mrzard;Barcelona;18;26;9;2;0
frankcortes;Barcelona;19;26;31;1;0
danidoni;Granollers, Barcelona, Spain;10;26;13;4;0
marsty5;London & Barcelona;16;26;3;2;0
srxavi;Barcelona, Spain;8;25;8;2;0
aasensiog;Barcelona;0;25;0;3;0
ivanaldavert;Barcelona;1;25;0;4;0
JRodrigoTech;Barcelona (Spain);10;25;63;1;0
okjake;London & Barcelona;7;25;6;3;0
meritxellmolas;Barcelona;2;25;0;2;0
ggiovinazzo;Barcelona, Spain;0;25;0;2;0
jessicafndez;Barcelona;0;25;0;2;0
yeradis;Barcelona,Spain;23;25;9;3;0
DavidPombar;Barcelona, Spain;8;25;10;2;0
albert-gonzalez;Barcelona;5;25;9;2;0
xavi;Barcelona;16;25;154;4;0
jmartin82;Barcelona;12;25;47;3;0
ramonpoca;Barcelona;4;25;75;1;0
gsamuel85;Barcelona;0;25;0;3;0
memaker;Barcelona;0;25;1;2;0
doblebjp;Barcelona, Spain;4;25;3;3;0
marco-mariotti;Barcelona, Spain;0;25;0;3;0
sbays;Barcelona;1;25;0;2;0
jpgpuyo;Barcelona;0;24;0;1;0
jordimarsal;Sabadell - Barcelona;0;24;0;2;0
alexcarol;Barcelona,Spain;9;24;1;3;0
neo2buha;Barcelona, Spain;0;24;2;3;0
saracubillas;Barcelona;7;24;4;3;0
CarlosCarrera;Barcelona;0;24;0;2;0
jaquol;Barcelona;0;24;1;1;0
ivannis;Barcelona;4;24;1;2;0
rubiaonrails;Barcelona;22;24;0;2;0
huorswords;Barcelona;0;24;0;2;0
rgonalo;Barcelona;1;24;0;2;0
aaguilera;Barcelona;7;24;0;2;0
vpascual;Barcelona;10;24;4;3;0
Casg23;Barcelona;7;24;1;1;0
atno;Barcelona;0;24;0;2;0
ixiam;Barcelona;2;24;0;1;0
ahharu;Barcelona, Spain;1;24;0;2;0
zazoomauro;Barcelona;8;23;13;2;0
valoraccoon;Barcelona;1;23;1;2;0
carlesgutierrez;Barcelona;12;23;6;1;0
oskarizu;Barcelona, Spain;11;23;0;3;0
davduran;Barcelona;1;23;0;2;0
shierve;Barcelona;0;23;0;2;0
mistergough;Barcelona;0;23;1;2;0
bcurtu;Barcelona;5;23;17;2;0
nil;Barcelona, Spain;0;23;0;4;0
dario1985;Barcelona, Spain;16;23;9;3;0
Sandrami;Barcelona;1;23;2;2;0
xesco;Barcelona;4;22;2;4;0
diasjorge;Barcelona;47;22;117;2;0
albsala;Barcelona;2;22;0;2;0
fevsea;Barcelona;0;22;0;2;0
thinkink;Monistrol de Montserrat - Barcelona;0;22;0;2;0
andyferris;Barcelona, Spain;0;22;0;4;0
zhuangsc;Barcelona;2;22;4;3;0
msanroman;Barcelona;45;22;39;1;0
hector;Barcelona;13;22;9;2;0
itsraikey;Barcelona;1;22;0;3;0
jbozanowski;Barcelona, Spain;4;22;0;2;0
spiritlcx;Barcelona;6;22;0;2;0
dbalas;Barcelona;7;22;0;2;0
1n1;Barcelona;0;21;0;3;0
plitex;Barcelona;0;21;0;2;0
alextarrago;Barcelona;16;21;229;3;0
cristinaserrano;Barcelona (SPAIN);0;21;0;2;0
ivannpaz;Barcelona;9;21;6;2;0
xeviknal;Barcelona;16;21;8;3;0
teknopaul;barcelona;8;21;59;2;0
arnaugm;Barcelona;0;21;1;2;0
vcollado;Barcelona;2;21;1;1;0
xserrat;Barcelona;2;21;0;2;0
manuCervello;Barcelona;0;21;0;2;0
xsb;Barcelona, Catalunya;17;20;12;2;0
xegea;Barcelona;0;20;0;4;0
xavib;Barcelona;8;20;0;2;0
zapatran;Barcelona;1;20;0;3;0
albertcasado;Barcelona;2;20;1;4;0
scapella;Barcelona, Spain;7;20;32;1;0
r2bapps;Barcelona (Spain);6;20;6;1;0
mob1970;Sant Cugat del Vallès (Barcelona);1;20;8;3;0
jezuhke;Barcelona;2;20;0;2;0
fernandomora;Barcelona;1;20;0;2;0
srbarrios;Barcelona;0;20;0;1;0
lluismnd;Barcelona;2;20;2;3;0
natalitique;Barcelona, Spain;1;20;0;3;0
bertex;Barcelona;0;20;1;2;0
GerardAbello;Barcelona;0;20;0;2;2
Kv0the;Barcelona, Spain;2;20;0;2;0
Aljullu;Barcelona;1;20;6;2;0
DaniUPC;Barcelona, Catalunya;0;20;0;2;0
josepjaume;Barcelona, Spain;67;20;24;2;0
ferran-brianso;Barcelona (Catalonia);0;19;0;2;0
jviladoms;Barcelona;1;19;1;2;0
duhow;Barcelona;1;19;0;3;0
x1m3;Barcelona;0;19;0;6;6
robertobarreda;Barcelona, Catalunya;10;19;6;1;0
spvernet;Barcelona;5;19;0;2;0
amatiasq;Barcelona;33;19;28;3;0
ignasi35;Barcelona;23;19;11;1;0
francgaya;Barcelona;0;19;0;5;0
celtric;Barcelona;2;19;0;2;0
danipknot;Barcelona;0;19;0;2;0
elmimmo;Barcelona, Spain;4;19;3;1;0
slowmountain;Barcelona, Spain;2;19;0;2;0
xavicolomer;Barcelona;0;19;1;2;0
javinavarro;Barcelona, Spain;0;19;0;4;0
diekus;Barcelona;6;19;1;3;0
jordihdz;Cerdanyola (Barcelona), SPAIN;0;19;0;1;0
adriaPerez;Barcelona;2;18;2;3;0
didvae;Barcelona;1;18;0;3;0
engyne09;Barcelona;0;18;0;1;0
philippebernou;Barcelona;0;18;0;2;0
iwokloco;Barcelona;2;18;2;1;0
jjhidalgo;Barcelona, Spain;1;18;0;2;0
davilera;Barcelona;1;18;0;2;0
markelg;Barcelona;0;18;2;3;0
neferketer;Barcelona;0;18;0;2;0
srodrb;Barcelona;1;18;1;4;0
alecuba16;Barcelona, Spain;0;18;0;4;0
bvis;Barcelona;15;18;0;2;0
mgboydcom;Barcelona, ES;1;18;2;2;0
gcq;Barcelona, Spain;5;18;14;1;0
jonathan-roper;Barcelona, Spain;9;18;21;3;0
sergi413;Barcelona;1;18;0;2;0
jsalvata;Barcelona;1;18;14;2;0
bensventures;Barcelona;5;18;11;1;0
joangs;Barcelona;0;18;0;3;0
r01010010;Barcelona;8;18;1;2;0
davidrojo;Barcelona;0;18;0;2;0
mgdiez;Barcelona;6;18;0;1;0
jmprusi;Barcelona;11;17;2;2;0
mumas;Barcelona;2;17;0;2;0
cinefilo;Barcelona, Spain;2;17;1;2;0
polstein;Barcelona;4;17;2;2;0
lucacerone;Barcelona, Catalunya, Spain;2;17;1;2;0
alastaire61;Barcelona - Spain;0;17;0;1;0
webkam11;Barcelona;2;17;0;1;0
GA1;Barcelona, Spain;0;17;0;1;0
marcbc;Barcelona;12;17;0;3;0
hbarriuso;Barcelona;0;17;1;1;0
salmar;Barcelona, Spain;39;17;107;1;0
dlogothetis;Barcelona;5;17;0;2;0
hulehule20;Barcelona, Catalunya;0;17;0;2;0
ffaraone;Barcelona, Spain;2;17;0;2;0
mayocaballero;Barcelona;0;17;0;1;0
fotispap;Barcelona;1;17;0;1;0
karimhossenbux;Barcelona;8;17;0;1;0
eberhm;Barcelona;23;17;26;1;0
alxmllr;Barcelona, Spain;0;17;0;2;0
gmoretti;Barcelona, Spain;0;17;0;1;0
sergiandreplace;Barcelona;33;17;17;2;0
picazoH;Barcelona;7;17;2;2;0
doogle;Barcelona, Spain;0;17;1;3;0
AitorRodriguez990;Barcelona;1;17;0;2;0
renerubio;Barcelona;2;17;1;4;0
mrtxema;Barcelona, Spain;0;17;1;3;0
sp-miguel-ibero;Barcelona, Catalunya;1;17;0;1;0
marcosag;Barcelona;2;17;0;2;0
mromerog;Barcelona;1;17;0;1;0
dormi;Barcelona;1;17;3;2;0
jaranega;Barcelona;4;16;0;2;0
samuelnp;Barcelona;18;16;1;5;0
jpino;Barcelona;2;16;0;2;0
aleixrvr;Barcelona;4;16;0;2;0
pcasanellasp;Barcelona;0;16;1;4;0
valigula;Barcelona;0;16;0;1;0
albertomoral;Barcelona;1;16;0;4;0
didacs;Barcelona;0;16;0;2;0
martinpuertas;Barcelona, Spain;0;16;0;2;0
santihbc;Barcelona, Spain;13;16;18;2;0
humbertcostas;Barcelona;7;16;2;2;0
sp-jesus-canales;Barcelona;0;16;0;3;0
afernandez90;Martorell (Barcelona);1;16;0;1;0
0xroot;Barcelona;62;16;61;2;0
toniborrallo;Barcelona;0;16;0;2;0
iagotomas;Barcelona;0;16;2;2;0
RedRudeBoy;Barcelona;5;16;1;2;0
MarcosAguayo;Barcelona;13;16;12;1;0
xaviermartinezf;Barcelona, Spain;8;16;2;5;0
lhew;Barcelona;8;16;1;4;2
ericpalau;Barcelona;0;16;0;2;0
ronanociosoig;Barcelona, Spain.;1;15;4;2;0
ealcaniz;Barcelona;2;15;1;1;0
albertnavas;Barcelona;13;15;5;3;0
StateX;Barcelona;7;15;3;2;0
sebasto7;Barcelona;0;15;0;1;0
xavisuau;Barcelona;0;15;0;2;0
Gerardlc;Barcelona;0;15;0;1;0
guillermonp;Barcelona;2;15;1;1;0
jmsallan;Terrassa - Barcelona;0;15;0;1;0
Cobo3;Barcelona;0;15;0;1;0
margabit;Barcelona;0;15;0;2;0
egiralt;Barcelona;0;15;1;2;0
Catmacey;Barcelona. Spain;1;15;11;2;0
ntpetrov;Barcelona;0;15;0;1;0
jurnix;Barcelona;5;15;6;1;0
zonzamas;Barcelona, Spain;6;15;1;1;0
miguelRivero;Barcelona;1;15;0;2;0
aralroca;Barcelona;1;15;0;2;0
cor9003;Barcelona;0;15;0;2;0
jordigil;Barcelona, Spain;0;14;0;1;0
sha0coder;Barcelona;0;14;2;2;0
rroch;Barcelona;0;14;1;2;0
sercomi;Barcelona;0;14;0;1;0
maariasb;Barcelona, Spain;0;14;0;1;0
cginer;Barcelona;0;14;1;5;0
ticdenis;Barcelona, Spain;1;14;1;3;3
chuckleplant;Barcelona;1;14;5;1;0
miqmago;Barcelona;1;14;0;2;0
tammymendt;Barcelona;0;14;0;2;0
jordi-marsol;Barcelona, Spain;0;14;0;1;0
egogarcia;Barcelona;0;14;1;2;0
AlexBruch;Barcelona;0;14;0;2;0
rcrehuet;Barcelona;0;14;0;1;0
alexmera88;Barcelona, Spain;0;14;0;1;0
c990802;Barcelona, Spain;4;14;0;2;0
Solero93;Barcelona;1;14;1;2;0
Dinamiko;Barcelona;1;14;2;2;0
niladell;Barcelona;1;14;0;1;0
keyser25bis;Barcelona;0;14;0;3;0
kaikcreator;Barcelona (SPAIN);0;14;2;3;0
cescobedo;Barcelona, Spain;0;14;1;1;0
dtamajon;Barcelona;1;14;0;1;0
guigrpa;Barcelona, Spain;2;14;0;2;0
santiperez;Barcelona;7;14;1;2;0
nuriarai;Barcelona;0;14;0;1;0
Blacknet-es;Barcelona, Spain;0;14;2;1;0
joffrey92;Barcelona,ES;1;13;0;2;0
dberga;Barcelona;1;13;0;2;0
in2-drupalteam;Barcelona;0;13;0;2;0
iEnrico;Barcelona;2;13;0;2;0
lulacourt;Barcelona;0;13;0;1;0
javimosch;Barcelona;0;13;0;1;0
fraguada;Barcelona, Spain;13;13;21;1;0
jiuck;Barcelona;0;13;0;1;0
valeriodimatteo;Barcelona, Spain;0;13;1;1;0
avallesalas;Barcelona;0;13;0;2;0
akira28;Barcelona;19;13;96;1;0
cristobalcastilla;Barcelona;0;13;0;2;0
territoriocreativo;Madrid, Barcelona, Bogotá.;0;13;0;2;0
pyivanc;Barcelona, Spain;6;13;2;2;0
marcmora;Barcelona;0;13;0;2;0
jmendezv;Barcelona;0;13;0;2;0
rcruzper;Barcelona;1;13;1;1;0
riverole;Barcelona;0;13;0;1;0
colinkingswood;Barcelona;1;13;0;2;0
ddferrando;London / Barcelona;5;13;0;5;0
saulbaro;Barcelona;9;13;0;1;0
fenixbinario;Barcelona;0;13;0;2;0
jpallares;Barcelona, Spain;2;13;0;2;0
Eskatrem;Barcelona;8;13;5;2;0
adrianonco;Barcelona, Spain;9;13;0;2;0
vichid;Hamburg / London / Barcelona;8;13;24;2;0
pablor;Barcelona;9;13;4;3;0
marduke182;Barcelona, Spain;6;13;1;3;0
devyanlab;Barcelona;0;13;0;2;0
RocAlayo;Barcelona;8;13;1;1;0
jrdi;Barcelona;21;13;25;1;0
orioljimenez;Barcelona, Spain;8;13;0;2;0
dacbes;Barberá del valles, Barcelona;0;13;0;1;0
helicida;Barcelona;2;13;1;1;0
vickyvou;Barcelona, Spain;1;13;1;3;0
Buireu;Barcelona;0;12;0;2;0
Jypy;Barcelona;0;12;1;1;0
ycasasgonzalez;Barcelona;1;12;0;2;0
agustisanchez;Barcelona;0;12;0;2;0
orlanmarty;Barcelona;0;12;0;5;0
simium;Barcelona;1;12;2;1;0
carlosrobles;Hong Kong - Manila - London - Barcelona;0;12;3;1;0
gratiangaga;Barcelona;0;12;0;1;0
afeherc;Barcelona;1;12;0;3;0
montes;Barcelona;16;12;25;1;0
Jordira;Barcelona;1;12;0;1;0
ppeszko;Barcelona;33;12;36;1;0
christofdamian;Barcelona, Spain;34;12;45;2;0
marcgascon;Barcelona;0;12;0;2;0
ganguera;Barcelona;2;12;4;1;0
dogmatico;Barcelona;0;12;0;2;0
